

5, 1, 42.702953, -77.191315, 447, 05/11/2023 , 13:24:40 , 257.40, 0.00, 0.05, N, 51.61, 5640, N
5, 1, 42.702953, -77.191315, 680, 05/11/2023 , 13:24:40 , 257.40, 0.00, 0.05, N, 51.61, 5640, N
5, 1, 42.702961, -77.191315, 96, 05/11/2023 , 13:24:41 , 255.80, 0.00, 0.24, N, 51.61, 5640, N
5, 1, 42.702961, -77.191315, 330, 05/11/2023 , 13:24:41 , 255.80, 0.00, 0.24, N, 51.61, 5640, N
5, 1, 42.702961, -77.191315, 562, 05/11/2023 , 13:24:41 , 255.80, 0.00, 0.24, N, 51.61, 5640, N
5, 1, 42.702961, -77.191315, 798, 05/11/2023 , 13:24:41 , 255.80, 0.00, 0.24, N, 51.61, 5640, N
5, 1, 42.702972, -77.191299, 24, 05/11/2023 , 13:24:42 , 267.20, 0.00, 0.02, N, 51.61, 5640, N
5, 1, 42.702972, -77.191299, 258, 05/11/2023 , 13:24:42 , 267.20, 0.00, 0.02, N, 51.61, 5640, N
5, 1, 42.702972, -77.191299, 490, 05/11/2023 , 13:24:42 , 267.20, 0.00, 0.02, N, 51.61, 5640, N
5, 1, 42.702972, -77.191299, 724, 05/11/2023 , 13:24:42 , 267.20, 0.00, 0.02, N, 51.61, 5640, N
5, 1, 42.702972, -77.191330, 86, 05/11/2023 , 13:24:43 , 276.10, 0.00, 0.02, N, 51.61, 5640, N
5, 1, 42.702972, -77.191330, 193, 05/11/2023 , 13:24:43 , 276.10, 0.00, 0.23, N, 51.61, 5640, N
5, 1, 42.702972, -77.191330, 425, 05/11/2023 , 13:24:43 , 276.10, 0.00, 0.23, N, 51.61, 5640, N
5, 1, 42.702972, -77.191330, 658, 05/11/2023 , 13:24:43 , 276.10, 0.00, 0.23, N, 51.61, 5640, N
5, 1, 42.702957, -77.191338, 3, 05/11/2023 , 13:24:44 , 284.60, 0.00, 0.23, N, 51.61, 5640, N
5, 1, 42.702957, -77.191338, 125, 05/11/2023 , 13:24:44 , 284.60, 0.00, 0.23, N, 51.61, 5640, N
5, 1, 42.702957, -77.191338, 360, 05/11/2023 , 13:24:44 , 284.60, 0.00, 0.23, N, 51.61, 5640, N
5, 1, 42.702957, -77.191338, 593, 05/11/2023 , 13:24:44 , 284.60, 0.00, 0.23, N, 51.61, 5640, N
5, 1, 42.702957, -77.191338, 826, 05/11/2023 , 13:24:44 , 284.60, 0.00, 0.23, N, 51.61, 5640, N
5, 1, 42.702953, -77.191345, 195, 05/11/2023 , 13:24:45 , 281.60, 0.00, 0.23, N, 51.61, 5640, N
5, 1, 42.702953, -77.191345, 119, 05/11/2023 , 13:24:45 , 281.60, 0.00, 0.04, N, 51.61, 5640, N
5, 1, 42.702953, -77.191345, 353, 05/11/2023 , 13:24:45 , 281.60, 0.00, 0.04, N, 51.61, 5640, N
5, 1, 42.702953, -77.191345, 588, 05/11/2023 , 13:24:45 , 281.60, 0.00, 0.04, N, 51.61, 5640, N
5, 1, 42.702950, -77.191345, 2, 05/11/2023 , 13:24:46 , 277.10, 0.00, 0.06, N, 51.61, 5640, N
5, 1, 42.702950, -77.191345, 236, 05/11/2023 , 13:24:46 , 277.10, 0.00, 0.06, N, 51.61, 5640, N
5, 1, 42.702950, -77.191345, 468, 05/11/2023 , 13:24:46 , 277.10, 0.00, 0.06, N, 51.61, 5640, N
5, 1, 42.702950, -77.191345, 704, 05/11/2023 , 13:24:46 , 277.10, 0.00, 0.06, N, 51.61, 5640, N
